string,matches_regex
dddbadacababbbc,1
dbadacdcdadcadb,1
adbdbcabadacccd,1
adaddbdbdccbcbb,0
cbabadacbdcbcda,1
bdbadacacccdadc,1
cddabadacdcdbab,1
ccddbbbbbacbddb,0
caabbabadacabcd,1
baabbccddcdacdd,0
ddcdbabcbbdddaa,0
acdddbadacdcccc,1
cacdaacabbddacd,0
abadacdbcabcaca,1
adbccadacdacadd,0
badacaaaddbbcdd,1
cbcbadacdbacdad,1
dacbbccabacdbca,0
cabddaaadacddbd,0
dbadcccabdcbbab,0
bdaabccdccdbaba,0
cbaccabbccbadbb,0
abadacdcbaabbdd,1
ddcbcccdaadacab,0
ddccdaaadabbdba,0
cbbadacaadabcba,1
dddaaaddbbdcbab,0
bbacacdcccdcdaa,0
abbadacdbdddcbb,1
abdbcdbcadccbbc,0
baabadacbccacbd,1
adddbadacdcccdc,1
bcadbbacdabdcaa,0
dcabdcbdbdbcdac,0
ddccbdcbcabdcca,0
accbcdbdcaadbcc,0
badacaadcbbccac,1
daddcddcddbddab,0
acaddbbbccbadac,1
badacdabaaabadb,1
cbaacacbadacacb,1
dcccabadabbbcbb,0
caaaaadabcbdccb,0
cccbadacbacbcac,1
addbcbbccccabcb,0
cacdcbadacddadd,1
dbacbdbbdbaabab,0
cdabbacddbddbac,0
bbadabbcbadacac,1
ddcdbdbadacadbc,1
dddabcbadacbbdb,1
dbbadaccdccbdaa,1
cabbadacabcbdad,1
bbbbcdbaabadacd,1
dadaaadddaaaadd,0
badacadbbaddcdc,1
adbcadcccdbcbcb,0
adbadacbabcdadb,1
aacbbadacdbaadb,1
cbdbadacbdacbba,1
abacbbcacabcbab,0
bcaaabadacdbcac,1
ddcabbabacdcbad,0
cadacabdaaabada,0
cbbacabbdbbcccc,0
dbbbadacabdadab,1
badbbccbbdcacda,0
bbdddbcabadacdc,1
abbadaccbaadacb,1
cdbdcdabddbdadb,0
bdadaaaccdaabaa,0
cadbadacacccaac,1
badcaaabbabadbb,0
baaabbcaccbadac,1
adbbadacbcabbcc,1
ccacbbabddddaaa,0
cdacbbdabadacdd,1
dcadddadaabdbbb,0
bccbadacbbadbad,1
adaacaaccdaaddd,0
accbdbddbcabaaa,0
adcaaababccbbdc,0
adaddacbcacdddc,0
bacabacdbbbcbda,0
bdbbbdadccdabdc,0
babbcdabcbdddbb,0
baadbadacabacdd,1
daccbddddbadcac,0
abadacacabcdcdb,1
adaabadaccdbcbb,1
adaacadaabcaadd,0
dbddbdbadacbccb,1
dbdaabaadbcbbca,0
ddbacdaaabbbadc,0
bbcbacddbadacca,1
cbacdcbaaccabcb,0
cdbadacccdaccbb,1
dcbbacbdbadacbd,1
abcbcbadacbabdb,1
ddcbdbdaddacbbb,0
bcbadcbddabcdcd,0
ccdbbbaaccabbad,0
cdccdbbadcbadac,1
bbadacccaddbbcb,1
acbbadaccbcccbb,1
adbcbadbabcadda,0
abdbabcdaaccddd,0
cabadacacccddba,1
dccaccdbacbdbad,0
babbcabccbbcadd,0
badcacdabadacbd,1
cccddccbdbacdba,0
acccbbcbacddacc,0
baacbbbdadabada,0
acacacacdddbdad,0
aacbadaddbdddca,0
badacacaaadccba,1
bdcccdacddddccb,0
cbbbcccbddacbac,0
baddabaaacbadac,1
acdabdcdbcbbbdd,0
aaaaddcacbdbcab,0
adaabadacaabada,1
cbbbbdbdaddbaab,0
cabcbbacabadacc,1
dbbbdccbbdbdacc,0
dacbcbdcdcaccad,0
abadacdacdbccba,1
dddbdabadaccbac,1
dadbcdbbadacbaa,1
abcccadaccbadac,1
cbcbadacccdbcbb,1
adbadacbacdaccd,1
dbcdbdcbcdbccca,0
dbbbacacbadaccc,1
dacbadacbbccdbc,1
bdbccdbadcbcadb,0
bdbbdcddbbadacc,1
bdacacbadacaaad,1
dddacdacbaacadd,0
bcdbadacbaabbda,1
bcdabadaccadabd,1
bcddbcbadacaaad,1
cdaaddaaccacdca,0
dbadacaacbbdaaa,1
dbadacbccbbbbbd,1
caadbdaccadbbdd,0
abcbbdbadacdadb,1
aacaabccdbadacd,1
dcbdabcaabadaca,1
abadacabddddbaa,1
cdbdbdadddcaaba,0
dbbabddbcdacacc,0
cabdabacaabcbba,0
cbaacaadabdaddb,0
baabccccacbaccc,0
dcaadcdbdccbbdb,0
bddaaccaacaabba,0
cbbaaaabadabccc,0
aaccadbadaccbda,1
daaddcbcdabbdbd,0
ddcaadacbcacadc,0
abadaccdbacabaa,1
babadcccdccabcb,0
abcbddbdaccadab,0
bdbbcaacbaccccd,0
aabcaabcacccada,0
daadbaabdbddadb,0
dabbbacadabadac,1
accbbdaaaaabada,0
baabadaccddccbc,1
daadbabbadaccbb,1
adcdbcaddccbbcc,0
dcdbccaabcabbbb,0
ccabcabbdccaabb,0
bbbadacaadaddda,1
dcdcdcccbadacad,1
aadbcabbddaddda,0
bbadacbacbccacb,1
dababbbcddbddad,0
bcbbcccadbaacdb,0
cacdbbadcabadba,0
bdadbadacbabaac,1
cdaacccaddacbcd,0
cadbbccbcdbabdd,0
abcbbadacdadccc,1
bbaabbadacddacb,1
badcbaaaddbcdcb,0
aacabcadabadaca,1
cdabdcdbbddcacc,0
abbcbdcaddcbcbb,0
cdcacdbadaccaac,1
bbadacddbbbadac,1
bdacaaacbadacbb,1
addbcbadacdabba,1
abcbadcbcbdacdd,0
dcbbbadacdcaaab,1
adcbcdcdbadcdaa,0
badacccbbcabbcb,1
bbabacaabbbbbbd,0
bbacaddbcddaccc,0
bcadabdcddcbacd,0
bdcaddcacdadbba,0
dcbbbdbadaccada,1
ddababbbcbadaca,1
dccdbadadacbabb,0
cdcadbbabadacbc,1
dccadbabbbaadbc,0
bddbbddbddbadac,1
ccbddaabccdbbaa,0
bbadacdaaddccab,1
cdbaabacddacadb,0
dbcbbdbcabdadcb,0
dcbdaaaabbacacc,0
abcadcddcdbadac,1
daccdcbaaaadacd,0
cadccadabbbadac,1
dabdbcddbadacac,1
adaabadaccdcadd,1
abcacbacbbadbad,0
bbbdacadbadacdc,1
bdddbadaccbdcaa,1
dbbcadbbaddbcbb,0
bbdbbadddadccda,0
bddbbacabcbadac,1
cddadbadacacbcc,1
baddadaaaabacdb,0
aacacaaadacbcad,0
cadabaacccbbdac,0
dbaabaaddcbadac,1
badacddcdcdbbaa,1
bbdaddadbabcbcc,0
cdbadacdabadadd,1
cdadcbadaccdaaa,1
ccccbcbccbcbacb,0
cacbdcaaabaabac,0
bcbadacccccccba,1
adacadcccdbadac,1
cacdccbadacdbbc,1
ccdcdcdbbadacab,1
adbbbddcbcbaccc,0
cdaacddbaaabcaa,0
cddccabaccadadb,0
bdabaaddabbdcbb,0
cccbdaadcacbdbb,0
dcdacbbbabadbad,0
badcdcbadacacaa,1
baccabcbdabdaac,0
ccbadacadacddda,1
adbaabbcdcbadac,1
aacdbadaccabcdd,1
dbabbadaccadccc,1
dbcbcdbbaccacac,0
ccbdbbbbbdaadcc,0
acbabbcadcbbdba,0
dcbadacccaaddbb,1
bcbadaccccdcaad,1
baaacbbadacccbb,1
bbacdbaccbbcacb,0
badacbdabcbdddb,1
bacdadcadddbaba,0
bccaddddbcccdca,0
dbddddcdbbadacc,1
cbabadabadaccda,1
ddcccbacbbbddda,0
cbcddcaaacbdadb,0
bbcabababdcbccb,0
ccbacbabcbdacad,0
abdadbbadacaabc,1
abaacbbcbcdbdba,0
cddccddbbadacda,1
bbabbabbadacbaa,1
dbadacdaadaaacd,1
ccccbacdabbdacd,0
dbadacddddcbdbb,1
adabadaccddabdd,1
abadbaadcbadacb,1
aacabdbbcaabdcb,0
dadadddaccdcabd,0
bcaacbbabadacdc,1
badacbdadbbaaca,1
bccacbbbcdddbda,0
bbaccaddabdadba,0
badacadaddccdcb,1
dccbadacdbcbcca,1
adaabadababaabc,0
dabadddcadcaabd,0
badacbacbbabcdb,1
bbdbadacddcabda,1
bbcdccccddacbac,0
acacadacdbdcbbb,0
bbdcccadacabaab,0
aadcdabbcadbcbd,0
daabdbbcbaabaac,0
dcdcbbbcccdccba,0
bacbadacdacccdb,1
ccbdaaaaadbadac,1
cbaadddcdbcdacd,0
aaabadcbaaccabb,0
babbbcbdbababdb,0
bcbadacbaadccba,1
bdccbcdbaaaaddb,0
adadddacdcaaadb,0
addcabbbdbbdccc,0
badacddcdccbaaa,1
caabcddbbcdccbb,0
dbcbbbadcaadaca,0
bcbddabdddaccda,0
aabbdbadacbcbba,1
bcbabadacaaddad,1
adadabadacdbccc,1
bdcbbcccdadbaaa,0
cabddcdcbadaccb,1
bcccaabadbadacb,1
bdbbdaddbacddac,0
badababadaccabb,1
cccaddcccababab,0
abadcbcddcdbcda,0
ddbcabbadacdaad,1
ddbdabacabcdadd,0
bddcdbacbbadacc,1
badaccbcacdbcac,1
bdabcabcababbdd,0
bacbadccbadacaa,1
babbbdbbbadacdc,1
aadadbdbaddbadb,0
cadccacababbabc,0
babdcabadacccac,1
bbcddaacbadaccb,1
bccccbacdbbddca,0
bacdaabaabcabdc,0
bccadddbadacaca,1
dbabbbbdabadaca,1
bdcdcbadacbccdb,1
bdddbddcdbadacb,1
cabadacbddaacaa,1
bdacbadacdaadbc,1
badacbbcadabada,1
bacacdadabbbbcb,0
aabdccdbbadacdd,1
dbdcbaabadacaad,1
bacdcacdddccbda,0
bdaabdbbdbadacc,1
ddadbadcdbaaccd,0
dadbdacdbadacda,1
aaacbadacdadcbb,1
daddcdddaddcbcc,0
dcbacccdabbcbdc,0
ddbdcbcccbbdadd,0
aacdddbdccacada,0
ddbcdaaadadaaab,0
cbdacdbcacccadc,0
dddacbdabbddaab,0
cbdbaccadadadca,0
cbaabadabcacaab,0
cdbdbbabcabaaba,0
acbdcbdabadacdd,1
bdabadaccbbcdcb,1
cdbccbcdbadacbb,1
bbbadacbcbdacca,1
cbcabdabadacdac,1
bdaaabbdbdbadac,1
dbdbadaccdaaccd,1
bbbabbadccbadac,1
dbcbbbcbbdbadac,1
ccbdbbacdbbacdb,0
bbbdadbacddaccd,0
cbccbccbbddadcd,0
cdaadabdcaadbdd,0
acddbadaccbaddd,1
dbadacaddaaccaa,1
abcaacaadcbabac,0
ababcbaadcabbab,0
ddadbbabdaaaacd,0
bcbadacbdccccdd,1
dbbadacabcdbbac,1
acbdbacbbbaddba,0
bcacabccbaacbbb,0
aabcaddddcbadac,1
baccbbdccbadaca,1
cacccdcdcbcccdb,0
ddbdbbdabdcccad,0
ddaacbacaadcdba,0
bdbabaccbbdbadd,0
dcabbbbbacaacbd,0
cddcdcdcbcbadac,1
bdcabbcbdccbcba,0
acbccbbadacdbda,1
caddabadacdabdc,1
aabaababadaccaa,1
ccbcabadacaaaac,1
adbabdcbadacabd,1
cbadacbcabcadbd,1
cdadabbdbbadacd,1
abaacaccaddbdbd,0
bcddbbccdbadacc,1
bdacdbbadacabdd,1
badaccabcdbdbbc,1
aaccdaabdbabccc,0
dbcbbadacbbabad,1
dababdababbdcbc,0
abcabaaacdacdbb,0
ccbaacdaccdcccb,0
cbcbbddbbdaacca,0
cbbdacaaaccdcbb,0
ddccbdadaaccdcb,0
bcbbbadacdbacda,1
cbacabbcdbacdcb,0
badaccabcabddcb,1
bbddabbddbadacb,1
adbcaaabadbadac,1
baaadabcdcdcaca,0
bccaaaaabcdbaad,0
adaddaaccbaccad,0
aabacdbbbbbdcab,0
cbaadbadaccbcbc,1
badacabaabdabbd,1
bcacdcdacdbadac,1
bbdabcbbabccadb,0
bbcacdadcaaacda,0
bdaccdcccbccddd,0
dcbadacbdbcccdc,1
dbabbdabbadacdc,1
cbccaadcdbdabcb,0
dbaddcabadacaba,1
dcaaacbdddcabbb,0
cbcdabbadacabba,1
aacbadacbcbbccb,1
bdcbbadaccdcdbc,1
bdcddbbcabcaaaa,0
daaaddccddbdddb,0
dccccbdbbabdacb,0
dacdbbddacbadac,1
dacbcdcabdacdbc,0
abadacaccddcddc,1
bbbadacbcdbddbd,1
dbddddcccbadacb,1
bcdaccabdbaacdd,0
cacdbadacdbccab,1
dabdbdadabdcccd,0
ddcacadcaadddac,0
cacadcdbabdccab,0
cdcacbbacdcaccd,0
cdacacbdbdcddad,0
dcbbdbbbadacbca,1
dbcbbadacdaaaaa,1
bcdbdbadacbcbdc,1
bbcadacabcbbdba,0
ddccdddaadccbcb,0
bcbbdccddabadac,1
bbbbdbaabcdbbbb,0
bcccdbddbbbcbad,0
badabbdaccbdadb,0
cbbadcddaaacdaa,0
adccabdbadacabb,1
daccdacacddbdbd,0
abdaccbadacabad,1
ccadadbdcacbcba,0
abcdacccaacbaba,0
badacbbccdccdda,1
dcadccbcbdcbbcc,0
cccbcdccbbbadac,1
baadccbaaccbcbd,0
abaccdaaabbcdcc,0
bbabbadbadabbdb,0
dddbddcdbbadacd,1
adadbcdabadacdd,1
baaccadbadaccca,1
aaabadacaabcbac,1
cabbcdddabadbbb,0
daaddbadacaabbb,1
dbbcbbccbcdadbd,0
cbdbddcbdbdbdcb,0
cbadacbbcbbaccd,1
accbadacdcacdab,1
acbddaaadcaacbb,0
bacbcadcdaaadab,0
bdcddbabadaccdb,1
dabbbadacbbbddc,1
bbadacddbacddaa,1
ccaabbadacbacdc,1
cdbdaabccbadacd,1
cabcbccaddaccbc,0
cacbdbbbcbbadac,1
caaddbddbbadacb,1
cbddcbadacaddda,1
dbadacbbadcdacd,1
adbddbdaabadbaa,0
adabbdddbbacbcb,0
cdddaabadacacbc,1
ddbaccbaaaccdca,0
aadbcbcbcaadabb,0
dadbadacbabbaad,1
dcadddbcbabdcad,0
aaaaccbcdadddbd,0
bbababcbacbbada,0
bdcbadacbcbddbb,1
daacbbadacdbabc,1
ccaadbccdabadac,1
bbcaccbbadacccc,1
dbacbdcaaadacad,0
cbccaaabadacacb,1
bdbcbbcbdacabbb,0
abbcadbadacbcdd,1
cbccaabcddbcdbb,0
caabacdbbadbbbc,0
bdcdabbadcdccda,0
daabbbdbddbaacc,0
adcbadacbddabbd,1
acbcacadcdbaddc,0
dacadabbcdacadc,0
cacbadacdbdabbc,1
bdbdacdcaccbacb,0
bbadacbbbacdada,1
bbbadbcabdadaab,0
cddcbdccbadacbd,1
dcdaacbccbadacc,1
bbabaabcdccaacd,0
ddbcabadacccbab,1
ddbbadacbaabbdc,1
cabbaaacabaccbc,0
dbddcbadacbccdc,1
cbcaacdcaaacbdb,0
babbccaabaccaca,0
babadaccbddbaad,1
abbadacabcbdbcb,1
adbadaccbabcddb,1
cbcbbadacdcaadb,1
acbbbadacadcdbc,1
dcbbcaaadaddcac,0
cddbacdbabdadbd,0
dbbdbdddcddabad,0
badacdadcdaccdb,1
dabadacbadbdbdd,1
bbdaddcabaaadad,0
ddbbbadacccbcab,1
cbbbbbadacddbcb,1
dccbdbabadaccba,1
baabbbcccbadaca,1
dddbadbbadacadd,1
dbadacaaaddbacc,1
babccdccddcaacc,0
aadbddabadcacda,0
caaabbcdabbabdb,0
acdbadaccbbaddd,1
aaccbcadcbdcdcd,0
daacbabacbabbdc,0
cccdbcbadacddac,1
abbacdcabadacdd,1
abbcdbbabbadaca,1
babbdacacdccddd,0
cbadacbbccaabba,1
cdbbacaadbabaaa,0
cbbaacabcbadacd,1
bdacadcccbbadac,1
bcccbbddcbabbba,0
badacabadadaaac,1
cabadacbbadaacd,1
aabbcdbbacddddc,0
cbdbdacbadaccdc,1
abcaccccabaccca,0
dabdbbadaccddbd,1
abbadaccbbbbcaa,1
dbdabbccabadacc,1
ddbdccdcdcdabbd,0
bacbadacdacbdaa,1
abdbdbadaccdbdb,1
bcbcacccddbadac,1
dcacdbbbadacccd,1
adbbbdccddbdcbc,0
dcadadbbadcdcbd,0
cadbbacabaccdab,0
adcdaabcdbadacc,1
bbccbbabbdbbdcd,0
acdadcbadacbbcd,1
bddbccdcabbadac,1
acbdccbbadacdbd,1
addacdcddbadaca,1
bddbcdabdabadac,1
cbbbcadbabbadac,1
dbcadcbadaccdbd,1
acacdacbacdccda,0
dcdcbadacdbadbb,1
cdcdbbcdcbadacd,1
accbadacbbcabcd,1
bdddddcdccbbdbc,0
cbddddcbbbabcaa,0
ccdbdccbcacabcb,0
aacbbaabdddcdba,0
badacbbdadbabcb,1
cdbbddcacabcbdb,0
ccacdbcdcbbcabc,0
bdbadacacdabddc,1
bbccbadacbcdddd,1
ccdaddbbcbacacb,0
cccadaccadbdbad,0
abcdadcbdddcccc,0
cdbcaaccccadddd,0
cccbdacbbadaccd,1
dadddcbacdbbddb,0
dbadacaccccaaba,1
dbbdbaababadacc,1
badddcdddcbadac,1
bccabdabcdbdcbc,0
bcaabbbcaacbaaa,0
daadccdaacaacdb,0
cadaacdbcddcdbc,0
addcbadacaabacd,1
ddaabaccbdbcbcd,0
abcaddcbadacacd,1
cadcdccabdcddbb,0
dbdacbddcaabbac,0
dddbadacbdccaaa,1
cacdcdcdaacaabb,0
ddbccbadacbaacd,1
ccdcadbdcdcbcdd,0
bcbaaddcabbdbbc,0
ddcbadacddddbcd,1
bdcadbacbddbccc,0
cabbdabdbaaddda,0
bccaccabcdadabb,0
adbacbadaccadba,1
dcbadacdbacbaca,1
bbcdbbbbadbbdcd,0
abaabadacacdbcc,1
bdcbadaccabbdaa,1
adbcbcabadaccdb,1
baddaadbadaccbb,1
cdcddcabadacbba,1
acdabdbacdccdad,0
acaabcabcaaddbb,0
abdcbabadacacdc,1
bcdbdccacaccacd,0
badacbdabbbdcbd,1
cbadaccdabcdcad,1
dadaabcaabbadac,1
dabacbdacaaddbd,0
cdbddbbadbadacd,1
cbadaccaddcacca,1
cacaaccbadcccdd,0
bdbbcdacdacdbaa,0
cacbabbbdabbadc,0
cdbdbcaccdacaad,0
bbadcbadacabdaa,1
adcbadacbddbbbc,1
baacdbcbbadacca,1
abadcdcdcaabada,0
cdbacdabbbbccda,0
caaccaccbaabcad,0
dddccddbadacabd,1
ddcbbcdbbbbadac,1
ddbdcbcdddcaadc,0
ccdaacbcbbdbcaa,0
cddbcbadacbcada,1
bdbaddbdcaadabb,0
babbadaccabcbba,1
ccadabbbabdcbca,0
ccbadacddadbcbc,1
bbcbaddbdbcdbdc,0
ddabdadbadaddbd,0
dccadbacadcbddc,0
ccadaadcadbadac,1
aaccaccabcaacdb,0
adbbbdbbadacdaa,1
dacccbadacabcdb,1
abadacddbbdacdd,1
cabcbdddccabaad,0
dbbadacaaaabccb,1
dccbaadbcacbbbd,0
ddaadccbcdccbbb,0
bddcbadacddccbc,1
badacacaadbddba,1
dbbbccbaadcacbd,0
adbadacacdddddd,1
ccbccbadacaadda,1
caabadddadcddbc,0
cbadacadcbcaccc,1
dcdcbbdddcdcbad,0
cbaaabaabaaadcb,0
ccbacdbdcdadcda,0
bbdbbdadabdadcb,0
cbdbbdababacbab,0
dbcbadaccdacddd,1
badaccdbbadcacb,1
cbadacbdbacdcdc,1
cbccadbadaccdaa,1
badacacaabccccb,1
badacdacccbbbdc,1
cccdadbadaccaad,1
bbaccadabadacdc,1
dabcabbdbcbadac,1
dcccbcbaabbadac,1
bcbcbadacacccdd,1
dccbcacdaadabdc,0
dacacbaacacbcac,0
aaabadacadaccdb,1
bddcabaadbdbbab,0
bbbcaacbadaccdb,1
adbcdabbbadacba,1
dabaabcaccbcbbd,0
bcbdbbadacbbadc,1
cbabdcdbdcbacdd,0
bbdcbcabdcbabcd,0
cccacaadcbbadac,1
badacccdcabbbad,1
baaadabbaaacacd,0
bdbacbbbbddcddb,0
dacacdcaaaccaad,0
cbacbcadbadacad,1
dbcbbbadacaaacc,1
bbadacacddccaac,1
cbbdbcacdbadacc,1
bccbadbbcdbcdcb,0
cabdcdabdacdcab,0
bdbbadacdbbbccb,1
bdbabdddbbcabbc,0
adbabbadaccdaaa,1
cbcdacdcccbdabd,0
dcaccbadacadabc,1
abbcccbbadacbcc,1
dacddabadacbcbd,1
aabdcacbddbadcd,0
badacdaabddadad,1
dbacbacbacadbcc,0
badacbdbdbdbcad,1
bbabbccbdcdbdcd,0
dbbdbadacbaaabd,1
acacbdbabadcdad,0
bbdbadacdabcccd,1
cbdbadadbcdbbda,0
adbbbbbadacabcd,1
badacdcdcabacab,1
ddadaacbcccabbc,0
ccdbadacdcabdbc,1
ddbbdbdadddbacd,0
aadddaaaddcdaab,0
accddcabacbccbc,0
badacacabddbcaa,1
bbcbadaccdcdbad,1
dbdbadacddbaaad,1
ddabddcbadacada,1
badacaadabccbcb,1
aacacadbbcccbac,0
baacccdcdcbadac,1
cbcbcbcdcddadda,0
abacbabbbadddba,0
bdaadaaabddbcdb,0
bbbdacaabaadbca,0
dbadacacbccddac,1
cbdabcbaccadaaa,0
dddbbcaaacabdaa,0
acacbcddabcbcac,0
acbdabdbdabaadc,0
bacdcccbabadcbb,0
adbbacabadacaaa,1
aabdbaaddccbabd,0
ccccbaabcdbccbd,0
cccbdadaabcbcaa,0
adbdcbdcbcdcccb,0
abbaadbcabdadca,0
adbcbadacaadacc,1
adaabbadaccddcd,1
badbadaccbacccb,1
abddacabbbadacb,1
aaaddbaddbdcbcc,0
aaacbacbbbbabca,0
cbadacaadaccbcb,1
abccbcdcbdbbabb,0
bdccbbbacacaabc,0
bbacabaacadbbdc,0
dcabacdddcbccdd,0
adacddadbdbcada,0
dddaccbbcccccab,0
ccabacdbadacccb,1
bdcccacbacbbbbb,0
cdbbbbbadacbcad,1
badacbbadbbbbdd,1
dbadaccaabccdba,1
bacdcbadbddbbcd,0
cdbadacdcacbacb,1
ababacbaadcbaca,0
dabadadbabbacdb,0
daabcaabddcccda,0
caadadabcdcbdab,0
abaaccbcbaaabca,0
bcbaaccccadccdb,0
cadbadbddbadabd,0
abadacdcbbddbdb,1
abdbcccbbadacdd,1
dabcbadaccdabad,1
cdbaaacbccbdbbb,0
ababcacddabcbbc,0
dabdbdbdbcddbaa,0
dcdcbadacbacbdd,1
daddccdbddadcab,0
cdbdabccabbcacb,0
bdbabcbcabbcbaa,0
dbadacccbbdcaaa,1
dbadacaabbaaadb,1
dabbbdcaadddbdd,0
cbbbabbbadaccbd,1
abbbdbdccdcbcbb,0
bbcbadacbcbbbaa,1
caaabdbaadbaaac,0
aaacaababdabbbb,0
bcadcacccbddbda,0
cccdabadacaccaa,1
dcbadcdbcbadacb,1
adcbbadaccbcdad,1
adbdbccbcadbbda,0
badacdacacababa,1
dbbaacbaabadacb,1
dacbcaabadcbddc,0
aaacacdabdbbbcc,0
dcbdaccddabadac,1
ccabdabbcccacbc,0
aaadbdcacbccccb,0
dadccdbccaabbac,0
adacddbadacbbda,1
cbcbadacaddbcda,1
bdabbadaccaabba,1
cbdabbddbadaddd,0
acdcbbccddbadac,1
dcbadacbabbdaad,1
dabdcdabbadacab,1
bddbdbdbaaddabc,0
abcabdbadacbada,1
dadbbcbabaadacb,0
ddddddbdcabadcd,0
bbbacdaccadbabd,0
dbdbdcabadacadb,1
dcabadaccacdbbb,1
adabcccdbbdbccd,0
dcdddbabbcdadad,0
daccacbcbbdbcad,0
bbcddcbadacdcca,1
adbdaadbabcbbab,0
abadacacdcaccad,1
dabadaccdcdccbd,1
dadcdcdbadacdda,1
acabbbadacadaaa,1
ddabadacbaabccb,1
dabdccdabadacbb,1
dbadacabcddaaaa,1
dcbbadacbcdaabd,1
bacdccbbadacbcb,1
acbadacaaaabdcd,1
cdbabdcaddbaada,0
bdcddacdaacacbb,0
addabdaaaadabcc,0
acdadadcddcadab,0
bdaaababadaccbb,1
adacccdadaabbab,0
ccbdacdadabadac,1
dacccbabbbadaca,1
dbdddacbbbadacd,1
badacbbbdbdcbba,1
dabadacbcccabab,1
caadabadbdbbbbb,0
aacdcbaabbdcadc,0
adbdbbdddddbbbd,0
ddbdbbdaabadaca,1
badacbdbbdaabab,1
cbdbbbdabbadaca,1
aaddbdbacbadacc,1
dcdadadadccbcad,0
dbcbcbdcdabbadb,0
bdbaabddaacaddd,0
dabdbdcbadacaba,1
cbadacaccaacbcc,1
abadacbccabbcbd,1
baadabbdadcacba,0
ddacdbabaabdaaa,0
bcaccdcccaaacab,0
addbcdbacbadaca,1
caabbadacdadcbd,1
ddbbadacbcaccad,1
cabcccacaddbbda,0
abdddddbadacabb,1
cacbadacadcbdad,1
bdbadacbaddbdcb,1
acbadacbccdbacb,1
cdcddadbadacdba,1
caacadaaabbbdac,0
dccccccbadacaad,1
bddbbbdacccbbba,0
bdbcdabadacacdd,1
cabbabdbdabcada,0
ddaacdadaccdcdc,0
ddbdbadacacbdac,1
cdadadbadacbcbd,1
dcabddcaabaacaa,0
acaaadbcacdadbc,0
adbbadacbddcdda,1
aaadbadaccdadbc,1
cacbbdbcbbadacd,1
cadbdcacacbadac,1
bccbcabdaccbdcc,0
bbbadacdccbcbcd,1
dcddabadbbaaaad,0
cdaadabcacbcbac,0
adcdbcdaacdbdad,0
abadcbcaccdbdcd,0
dacabdadbcbabdd,0
bcdcadbacadcdad,0
dbdbcacbdcdbdba,0
cadcbdbbdbabcca,0
cccbcddadabdaad,0
abcababbacccdad,0
abcdcbbcccabcba,0
abdcbddababadac,1
dccdacdabadacbc,1
cdabadadcdbadac,1
dbabbdccbdcaaca,0
acbadacdcaabccd,1
dadadacbbcdbcab,0
cababcdbadbcddb,0
dadcbdacadcbccd,0
ddbaaccbbadacbd,1
acabcbadcbdaccb,0
bacdaaadabdbddd,0
ccdcbbbcbdabaab,0
badcccbadacbccc,1
badacbbbccbabbc,1
dacbccbadaccbbb,1
cdabbcadddabbcd,0
addcdbcddbbbdca,0
abbdcabadbdaada,0
dcabadaccabbbbc,1
abdccbbacbdcbcb,0
abcbbbadacdcabc,1
aaaaccabadacdda,1
aaccaabbadacbdb,1
dcabbcccdbadaca,1
ccbdcddcbddadbd,0
adadaacbcdbbbbb,0
daabdcbbbbadacb,1
cababddcabaccdb,0
bcdbdbdcdbcdcbc,0
cbbabdabdbbacbc,0
bacdcbdaccadcdd,0
abcabdacccbddba,0
bcadbbdcabccbdb,0
bdddddbadddbccd,0
cbbdacbccdddbdd,0
ddacdabdbadacbd,1
dbdbbccccaacaaa,0
ccbbbadaccbbbbc,1
cabbadacaabacba,1
dacacbbbadacada,1
dacbdbcaaddcdbc,0
bbcacbaadcdabbc,0
babbdaabbcbccda,0
aabbcdbbadacbaa,1
bbaabbaacadcccc,0
ddcddbadacaddab,1
cdabbdbdddccacc,0
cbbcbdbadacdccb,1
badacdacdbccbac,1
bbaaabbcbccbbdc,0
abcbcabdaaabbba,0
bdabacaddacbdda,0
cbacadbcccbcbcb,0
adbdabbadacacdd,1
dabdabccbbdbbdd,0
dbbadacbdadacda,1
bbadacadadcdaaa,1
dbbabcbcbabbbcb,0
abaaacbcaacaccb,0
dcaabadacbdaabd,1
bbadacbcbbdbbdc,1
bdbaabaaadabaac,0
cabbbadacddbcdd,1
dadccbbbabadacb,1
cacadbadacddabb,1
ccccbcbadaccbab,1
abbbdcdbdbcacab,0
acdbbbadacbbdbd,1
caddabdabcbbdbd,0
dcaadbabcbcaddd,0
aabadacccbbabca,1
dabddcbbcbadacb,1
babadbddbacdcca,0
dcbaaddbacbdddc,0
dbbbbadacadbdaa,1
bbadbacacaacaad,0
badaccbbbaabbcd,1
badccbbadcdbdda,0
daabdabddbcaada,0
ccbadacbcbdccdb,1
bdcdccacaadbccc,0
abcccdcabcbaabb,0
badaccddaaaddda,1
ddbbaacbdadacaa,0
abbbadacbcccdab,1
aabdbadaccdaabd,1
bacaacdbaadbabd,0
aacdcaaabadbdcb,0
ddccdcbbabbcbad,0
dbdbdccdaadcdbd,0
dcacbdcbadaccdd,1
bccbacadcbbbbbb,0
baddcdaaddaaccd,0
aaccccbbcaddcba,0
caccbcbdaadbacb,0
babbcbccaaabdbb,0
daaabccddabdaad,0
dbbbadacbccdabd,1
cacadcccddabada,0
abcdccdadcabddc,0
dadbabbbadaccdd,1
babccdddaadbccd,0
